id,cidade_uf
5221304,Três Ranchos - LS
5221403,Trindade - LS
5221452,Trombas - RQ
5221502,Turvânia - SQ
5221551,Turvelândia - RQ
5221577,Uirapuru - LF
5221601,Uruaçu - AA
5221700,Uruana - SQ
5221809,Urutaí - RQ
5221858,Valparaíso de Goiás - LS
5221908,Varjão - PL
5222005,Vianópolis - SQ
5222054,Vicentinópolis - SQ
5222203,Vila Boa - LS
5222302,Vila Propício - CQ
5300108,Brasília - SE
